SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/18/2022 10:30:18,N,AEEC,      -12.41
04/18/2022 10:30:18,N,AJAXWIND_RN,      -41.35
04/18/2022 10:30:18,N,ALGOD_ALL_RN,       21.74
04/18/2022 10:30:18,N,ALVIN_RN,       11.29
04/18/2022 10:30:18,N,AMADEUS_ALL,       -3.65
04/18/2022 10:30:18,N,AMISTAD_ALL,      -36.48
04/18/2022 10:30:18,N,AMOCOOIL_CC1,       36.35
04/18/2022 10:30:18,N,AMOCOOIL_CC2,       36.35
04/18/2022 10:30:18,N,AMOCO_PUN1,       36.35
04/18/2022 10:30:18,N,AMOCO_PUN2,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_1,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_2,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_5,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_G1,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_G2,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_G3,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_S1,       36.35
04/18/2022 10:30:18,N,AMO_AMOCO_S2,       36.35
04/18/2022 10:30:18,N,ANACACHO_ANA,      -34.08
04/18/2022 10:30:18,N,ANCHOR_ALL,        9.76
04/18/2022 10:30:18,N,ANSON1_ALL,        1.21
04/18/2022 10:30:18,N,AQUI_ALL,       22.02
04/18/2022 10:30:18,N,ARAGORN_RN,        2.28
04/18/2022 10:30:18,N,ASTRA_RN,      -16.75
04/18/2022 10:30:18,N,ATK_ATKINSG7,       22.34
04/18/2022 10:30:18,N,AUSTPL_ALL,       21.26
04/18/2022 10:30:18,N,AVIAT_ALL,        7.74
04/18/2022 10:30:18,N,AZURE_RN,       -4.54
04/18/2022 10:30:18,N,AZ_ALL,       25.95
04/18/2022 10:30:18,N,BAC_RN_ALL,       36.35
04/18/2022 10:30:18,N,BAFFIN_ALL,       21.76
04/18/2022 10:30:18,N,BAIRDWND_ALL,        4.74
04/18/2022 10:30:18,N,BARROW_ALL,        1.99
04/18/2022 10:30:18,N,BASTEN_CC1,       21.19
04/18/2022 10:30:18,N,BASTEN_CCU,       21.19
04/18/2022 10:30:18,N,BATCAVE_RN,       33.74
04/18/2022 10:30:18,N,BBREEZE_1_2,       21.76
04/18/2022 10:30:18,N,BCATWD_WD_1,     1082.10
04/18/2022 10:30:18,N,BCH_RN,       22.74
04/18/2022 10:30:18,N,BCK_RN,       21.30
04/18/2022 10:30:18,N,BIGSTAR_ALL,       21.15
04/18/2022 10:30:18,N,BLACKJAK_RN,       21.72
04/18/2022 10:30:18,N,BLSMT1_5_A_6,      -28.07
04/18/2022 10:30:18,N,BLUEJAY_RN,       22.39
04/18/2022 10:30:18,N,BOOTLEG_UN1,        3.17
04/18/2022 10:30:18,N,BORDAS_345,       22.55
04/18/2022 10:30:18,N,BOSQUESW_CC1,       28.91
04/18/2022 10:30:18,N,BOSQUESW_CC2,       26.62
04/18/2022 10:30:18,N,BOSQ_BSQSU_5,       26.62
04/18/2022 10:30:18,N,BOSQ_BSQS_12,       26.62
04/18/2022 10:30:18,N,BOSQ_BSQS_34,       28.91
04/18/2022 10:30:18,N,BRANDON_RN,      -10.36
04/18/2022 10:30:18,N,BRAUNIG_CC1,       21.15
04/18/2022 10:30:18,N,BRAUNIG_VHB1,       21.28
04/18/2022 10:30:18,N,BRAUNIG_VHB2,       21.27
04/18/2022 10:30:18,N,BRAUNIG_VHB3,       21.26
04/18/2022 10:30:18,N,BRAZ_WND_ALL,         .25
04/18/2022 10:30:18,N,BRA_AVR1_CT2,       21.15
04/18/2022 10:30:18,N,BRA_AVR_CST1,       21.15
04/18/2022 10:30:18,N,BRHEIGHT_RN,       36.35
04/18/2022 10:30:18,N,BRIGHTSD_RN,       22.11
04/18/2022 10:30:18,N,BRISCOE_WIND,      -17.36
04/18/2022 10:30:18,N,BRPANGLE_RN,       21.73
04/18/2022 10:30:18,N,BRPMAGNO_RN,       58.86
04/18/2022 10:30:18,N,BRP_BRAZ_RN,       21.79
04/18/2022 10:30:18,N,BRP_DIKN_RN,       50.49
04/18/2022 10:30:18,N,BRP_LOOP_RN,       21.70
04/18/2022 10:30:18,N,BRP_LOP1_RN,       22.89
04/18/2022 10:30:18,N,BRP_PBL1_RN,       59.16
04/18/2022 10:30:18,N,BRP_PBL2_RN,       59.16
04/18/2022 10:30:18,N,BRP_RN_UNIT1,       21.10
04/18/2022 10:30:18,N,BRP_SEMI_RN,      -17.09
04/18/2022 10:30:18,N,BRP_SWNY_RN,       21.84
04/18/2022 10:30:18,N,BRP_ZPT1_RN,       23.14
04/18/2022 10:30:18,N,BRP_ZPT2_RN,       23.14
04/18/2022 10:30:18,N,BRTSW_BCW1,      229.68
04/18/2022 10:30:18,N,BR_VHB6CT5_6,       21.28
04/18/2022 10:30:18,N,BR_VHB6CT7_8,       21.28
04/18/2022 10:30:18,N,BSS_U1,       21.90
04/18/2022 10:30:18,N,BTE_BTE_G1,       24.38
04/18/2022 10:30:18,N,BTE_BTE_G2,       24.38
04/18/2022 10:30:18,N,BTE_BTE_G3,       24.38
04/18/2022 10:30:18,N,BTE_BTE_G4,       24.38
04/18/2022 10:30:18,N,BTE_CC1,       24.38
04/18/2022 10:30:18,N,BTE_PUN1,       24.38
04/18/2022 10:30:18,N,BTE_PUN2,       24.38
04/18/2022 10:30:18,N,BUCHAN_ALL,       21.91
04/18/2022 10:30:18,N,BUCKTHRN_RN,       76.91
04/18/2022 10:30:18,N,BUFF_GAP_ALL,       10.07
04/18/2022 10:30:18,N,BULLCRK_1_2,        -.27
04/18/2022 10:30:18,N,BVE_CC1,       21.80
04/18/2022 10:30:18,N,BVE_UNIT1,       21.80
04/18/2022 10:30:18,N,BVE_UNIT2,       21.80
04/18/2022 10:30:18,N,BVE_UNIT3,       21.80
04/18/2022 10:30:18,N,BYRDR_ES_ALL,       21.84
04/18/2022 10:30:18,N,BYU_BYU_1,       29.70
04/18/2022 10:30:18,N,BYU_BYU_12,       29.70
04/18/2022 10:30:18,N,BYU_BYU_34,       29.70
04/18/2022 10:30:18,N,BYU_BYU_G8,       29.70
04/18/2022 10:30:18,N,BYU_CC1,       29.70
04/18/2022 10:30:18,N,BYU_PUN1,       29.70
04/18/2022 10:30:18,N,BYU_PUN2,       29.70
04/18/2022 10:30:18,N,BYU_PUN3,       29.70
04/18/2022 10:30:18,N,BYU_PUN4,       29.70
04/18/2022 10:30:18,N,B_DAVIS_3,       21.78
04/18/2022 10:30:18,N,B_DAVIS_4,       21.78
04/18/2022 10:30:18,N,B_DAVIS_CC1,       21.78
04/18/2022 10:30:18,N,B_D_B_DAVIG1,       21.78
04/18/2022 10:30:18,N,B_D_B_DAVIG2,       21.78
