SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/18/2022 11:35:16,N,AEEC,      -11.40
04/18/2022 11:35:16,N,AJAXWIND_RN,      -42.68
04/18/2022 11:35:16,N,ALGOD_ALL_RN,       27.09
04/18/2022 11:35:16,N,ALVIN_RN,      -51.42
04/18/2022 11:35:16,N,AMADEUS_ALL,        8.81
04/18/2022 11:35:16,N,AMISTAD_ALL,      -35.47
04/18/2022 11:35:16,N,AMOCOOIL_CC1,      139.53
04/18/2022 11:35:16,N,AMOCOOIL_CC2,      139.53
04/18/2022 11:35:16,N,AMOCO_PUN1,      139.53
04/18/2022 11:35:16,N,AMOCO_PUN2,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_1,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_2,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_5,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_G1,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_G2,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_G3,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_S1,      139.53
04/18/2022 11:35:16,N,AMO_AMOCO_S2,      139.53
04/18/2022 11:35:16,N,ANACACHO_ANA,      -34.10
04/18/2022 11:35:16,N,ANCHOR_ALL,       19.64
04/18/2022 11:35:16,N,ANSON1_ALL,       10.56
04/18/2022 11:35:16,N,AQUI_ALL,       33.59
04/18/2022 11:35:16,N,ARAGORN_RN,       12.15
04/18/2022 11:35:16,N,ASTRA_RN,      -17.13
04/18/2022 11:35:16,N,ATK_ATKINSG7,       34.08
04/18/2022 11:35:16,N,AUSTPL_ALL,       28.07
04/18/2022 11:35:16,N,AVIAT_ALL,       18.63
04/18/2022 11:35:16,N,AZURE_RN,        2.61
04/18/2022 11:35:16,N,AZ_ALL,       61.15
04/18/2022 11:35:16,N,BAC_RN_ALL,      139.53
04/18/2022 11:35:16,N,BAFFIN_ALL,       27.04
04/18/2022 11:35:16,N,BAIRDWND_ALL,       13.91
04/18/2022 11:35:16,N,BARROW_ALL,       11.86
04/18/2022 11:35:16,N,BASTEN_CC1,       27.61
04/18/2022 11:35:16,N,BASTEN_CCU,       27.61
