SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/17/2022 11:09:24,N,AEEC,       43.71
04/17/2022 11:09:24,N,AJAXWIND_RN,       43.82
04/17/2022 11:09:24,N,ALGOD_ALL_RN,       39.34
04/17/2022 11:09:24,N,ALVIN_RN,      -14.16
04/17/2022 11:09:24,N,AMADEUS_ALL,       43.68
04/17/2022 11:09:24,N,AMISTAD_ALL,       42.05
04/17/2022 11:09:24,N,AMOCOOIL_CC1,       95.07
04/17/2022 11:09:24,N,AMOCOOIL_CC2,       95.07
04/17/2022 11:09:24,N,AMOCO_PUN1,       95.07
04/17/2022 11:09:24,N,AMOCO_PUN2,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_1,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_2,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_5,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_G1,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_G2,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_G3,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_S1,       95.07
04/17/2022 11:09:24,N,AMO_AMOCO_S2,       95.07
04/17/2022 11:09:24,N,ANACACHO_ANA,       41.65
04/17/2022 11:09:24,N,ANCHOR_ALL,       44.07
04/17/2022 11:09:24,N,ANSON1_ALL,       43.78
04/17/2022 11:09:24,N,AQUI_ALL,       43.93
04/17/2022 11:09:24,N,ARAGORN_RN,       43.34
04/17/2022 11:09:24,N,ASTRA_RN,       43.75
04/17/2022 11:09:24,N,ATK_ATKINSG7,       45.21
04/17/2022 11:09:24,N,AUSTPL_ALL,       41.82
04/17/2022 11:09:24,N,AVIAT_ALL,       43.34
04/17/2022 11:09:24,N,AZURE_RN,       43.81
04/17/2022 11:09:24,N,AZ_ALL,       62.20
04/17/2022 11:09:24,N,BAC_RN_ALL,       95.07
04/17/2022 11:09:24,N,BAFFIN_ALL,       -4.00
04/17/2022 11:09:24,N,BAIRDWND_ALL,       43.93
04/17/2022 11:09:24,N,BARROW_ALL,       43.41
