SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/19/2022 10:40:16,N,AEEC,         .18
04/19/2022 10:40:16,N,AJAXWIND_RN,        1.39
04/19/2022 10:40:16,N,ALGOD_ALL_RN,       47.70
04/19/2022 10:40:16,N,ALVIN_RN,       53.24
04/19/2022 10:40:16,N,AMADEUS_ALL,        -.62
04/19/2022 10:40:16,N,AMISTAD_ALL,      -20.33
04/19/2022 10:40:16,N,AMOCOOIL_CC1,       56.46
04/19/2022 10:40:16,N,AMOCOOIL_CC2,       56.46
04/19/2022 10:40:16,N,AMOCO_PUN1,       56.46
04/19/2022 10:40:16,N,AMOCO_PUN2,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_1,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_2,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_5,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_G1,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_G2,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_G3,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_S1,       56.46
04/19/2022 10:40:16,N,AMO_AMOCO_S2,       56.46
04/19/2022 10:40:16,N,ANACACHO_ANA,       -9.06
04/19/2022 10:40:16,N,ANCHOR_ALL,        -.22
04/19/2022 10:40:16,N,ANSON1_ALL,        -.36
04/19/2022 10:40:16,N,AQUI_ALL,       48.00
04/19/2022 10:40:16,N,ARAGORN_RN,       -1.45
04/19/2022 10:40:16,N,ASTRA_RN,      -19.12
04/19/2022 10:40:16,N,ATK_ATKINSG7,       44.59
04/19/2022 10:40:16,N,AUSTPL_ALL,       45.61
04/19/2022 10:40:16,N,AVIAT_ALL,       -2.17
04/19/2022 10:40:16,N,AZURE_RN,         .09
04/19/2022 10:40:16,N,AZ_ALL,       61.61
04/19/2022 10:40:16,N,BAC_RN_ALL,       56.46
04/19/2022 10:40:16,N,BAFFIN_ALL,       47.84
04/19/2022 10:40:16,N,BAIRDWND_ALL,        -.17
04/19/2022 10:40:16,N,BARROW_ALL,       -1.28
04/19/2022 10:40:16,N,BASTEN_CC1,       46.31
04/19/2022 10:40:16,N,BASTEN_CCU,       46.31
04/19/2022 10:40:16,N,BATCAVE_RN,       34.96
04/19/2022 10:40:16,N,BBREEZE_1_2,       47.84
04/19/2022 10:40:16,N,BCATWD_WD_1,      -32.91
04/19/2022 10:40:16,N,BCH_RN,       52.53
04/19/2022 10:40:16,N,BCK_RN,       52.09
04/19/2022 10:40:16,N,BIGSTAR_ALL,       46.77
04/19/2022 10:40:16,N,BLACKJAK_RN,       47.71
04/19/2022 10:40:16,N,BLSMT1_5_A_6,         .92
04/19/2022 10:40:16,N,BLUEJAY_RN,       44.54
04/19/2022 10:40:16,N,BOOTLEG_UN1,       -1.74
04/19/2022 10:40:16,N,BORDAS_345,       47.68
04/19/2022 10:40:16,N,BOSQUESW_CC1,       49.62
04/19/2022 10:40:16,N,BOSQUESW_CC2,       48.85
04/19/2022 10:40:16,N,BOSQ_BSQSU_5,       48.85
04/19/2022 10:40:16,N,BOSQ_BSQS_12,       48.85
04/19/2022 10:40:16,N,BOSQ_BSQS_34,       49.62
04/19/2022 10:40:16,N,BRANDON_RN,        -.01
04/19/2022 10:40:16,N,BRAUNIG_CC1,       46.44
04/19/2022 10:40:16,N,BRAUNIG_VHB1,       46.33
04/19/2022 10:40:16,N,BRAUNIG_VHB2,       46.33
04/19/2022 10:40:16,N,BRAUNIG_VHB3,       46.30
04/19/2022 10:40:16,N,BRAZ_WND_ALL,        -.81
04/19/2022 10:40:16,N,BRA_AVR1_CT2,       46.44
04/19/2022 10:40:16,N,BRA_AVR_CST1,       46.44
04/19/2022 10:40:16,N,BRHEIGHT_RN,       56.46
04/19/2022 10:40:16,N,BRIGHTSD_RN,       47.32
04/19/2022 10:40:16,N,BRISCOE_WIND,      -19.06
04/19/2022 10:40:16,N,BRPANGLE_RN,       51.69
04/19/2022 10:40:16,N,BRPMAGNO_RN,       55.22
04/19/2022 10:40:16,N,BRP_BRAZ_RN,       51.69
04/19/2022 10:40:16,N,BRP_DIKN_RN,       55.68
04/19/2022 10:40:16,N,BRP_LOOP_RN,       47.95
04/19/2022 10:40:16,N,BRP_LOP1_RN,       47.84
04/19/2022 10:40:16,N,BRP_PBL1_RN,       65.51
04/19/2022 10:40:16,N,BRP_PBL2_RN,       65.51
04/19/2022 10:40:16,N,BRP_RN_UNIT1,       46.07
04/19/2022 10:40:16,N,BRP_SEMI_RN,       54.80
04/19/2022 10:40:16,N,BRP_SWNY_RN,       51.69
04/19/2022 10:40:16,N,BRP_ZPT1_RN,       47.88
04/19/2022 10:40:16,N,BRP_ZPT2_RN,       47.88
04/19/2022 10:40:16,N,BRTSW_BCW1,       57.54
04/19/2022 10:40:16,N,BR_VHB6CT5_6,       46.33
04/19/2022 10:40:16,N,BR_VHB6CT7_8,       46.33
04/19/2022 10:40:16,N,BSS_U1,       51.69
04/19/2022 10:40:16,N,BTE_BTE_G1,       63.07
04/19/2022 10:40:16,N,BTE_BTE_G2,       63.07
04/19/2022 10:40:16,N,BTE_BTE_G3,       63.07
04/19/2022 10:40:16,N,BTE_BTE_G4,       63.07
04/19/2022 10:40:16,N,BTE_CC1,       63.07
04/19/2022 10:40:16,N,BTE_PUN1,       63.07
04/19/2022 10:40:16,N,BTE_PUN2,       63.07
04/19/2022 10:40:16,N,BUCHAN_ALL,       44.89
04/19/2022 10:40:16,N,BUCKTHRN_RN,       59.40
04/19/2022 10:40:16,N,BUFF_GAP_ALL,       -1.45
04/19/2022 10:40:16,N,BULLCRK_1_2,        -.95
04/19/2022 10:40:16,N,BVE_CC1,       52.77
04/19/2022 10:40:16,N,BVE_UNIT1,       52.77
04/19/2022 10:40:16,N,BVE_UNIT2,       52.77
04/19/2022 10:40:16,N,BVE_UNIT3,       52.77
04/19/2022 10:40:16,N,BYRDR_ES_ALL,       51.69
04/19/2022 10:40:16,N,BYU_BYU_1,       59.32
04/19/2022 10:40:16,N,BYU_BYU_12,       59.32
04/19/2022 10:40:16,N,BYU_BYU_34,       59.32
04/19/2022 10:40:16,N,BYU_BYU_G8,       59.31
04/19/2022 10:40:16,N,BYU_CC1,       59.32
04/19/2022 10:40:16,N,BYU_PUN1,       59.32
04/19/2022 10:40:16,N,BYU_PUN2,       59.32
04/19/2022 10:40:16,N,BYU_PUN3,       59.32
04/19/2022 10:40:16,N,BYU_PUN4,       59.32
04/19/2022 10:40:16,N,B_DAVIS_3,       47.86
04/19/2022 10:40:16,N,B_DAVIS_4,       47.86
04/19/2022 10:40:16,N,B_DAVIS_CC1,       47.86
04/19/2022 10:40:16,N,B_D_B_DAVIG1,       47.86
04/19/2022 10:40:16,N,B_D_B_DAVIG2,       47.86
04/19/2022 10:40:16,N,CABEZON_ALL,       47.69
04/19/2022 10:40:16,N,CALAVER_JKS1,       46.55
04/19/2022 10:40:16,N,CALAVER_JKS2,       46.55
04/19/2022 10:40:16,N,CALAVER_JTD1,       46.32
04/19/2022 10:40:16,N,CALAVER_JTD2,       46.32
04/19/2022 10:40:16,N,CALAVER_OWS1,       46.32
04/19/2022 10:40:16,N,CALAVER_OWS2,       46.33
04/19/2022 10:40:16,N,CALHOUN_ALL,       48.75
04/19/2022 10:40:16,N,CALLAHA_WND1,        1.18
04/19/2022 10:40:16,N,CAL_CALGT1,       61.20
04/19/2022 10:40:16,N,CAL_CALSTG1,       61.20
04/19/2022 10:40:16,N,CAL_CC1,       61.20
04/19/2022 10:40:16,N,CAL_PUN1,       61.20
04/19/2022 10:40:16,N,CAL_PUN2,       61.20
04/19/2022 10:40:16,N,CAMWIND_RN,       47.76
04/19/2022 10:40:16,N,CAPRIDG4_CR4,       -2.17
04/19/2022 10:40:16,N,CAPRIDGE_ALL,       -2.17
04/19/2022 10:40:16,N,CARBN_BSP_1,       -1.82
04/19/2022 10:40:16,N,CASL_GAP_UN1,       -1.76
04/19/2022 10:40:16,N,CBECII_1,       51.45
04/19/2022 10:40:16,N,CBECII_2,       51.45
04/19/2022 10:40:16,N,CBECII_89,       51.45
04/19/2022 10:40:16,N,CBECII_CC3,       51.45
04/19/2022 10:40:16,N,CBECII_CT7,       51.45
04/19/2022 10:40:16,N,CBEC_ALL,       50.21
04/19/2022 10:40:16,N,CBEC_CC1,       50.21
04/19/2022 10:40:16,N,CBEC_CC2,       50.21
04/19/2022 10:40:16,N,CBY4_ALL,       62.79
04/19/2022 10:40:16,N,CBY4_CC1,       62.79
04/19/2022 10:40:16,N,CBY_CBY_G1,       62.32
04/19/2022 10:40:16,N,CBY_CBY_G2,       62.21
04/19/2022 10:40:16,N,CCEC_CC1,       47.87
04/19/2022 10:40:16,N,CCEC_GT1,       47.87
04/19/2022 10:40:16,N,CCEC_GT2,       47.87
04/19/2022 10:40:16,N,CCEC_PUN1,       47.87
04/19/2022 10:40:16,N,CCEC_PUN2,       47.87
04/19/2022 10:40:16,N,CCEC_ST1,       47.87
04/19/2022 10:40:16,N,CEDROHI_CHW1,       47.74
04/19/2022 10:40:16,N,CFLATS_UNIT,       12.85
04/19/2022 10:40:16,N,CHALUP_ALL,       47.76
04/19/2022 10:40:16,N,CHAMON_UN1,       64.47
04/19/2022 10:40:16,N,CHAMON_UN2,       64.47
04/19/2022 10:40:16,N,CHEDPW_GT2,       66.53
04/19/2022 10:40:16,N,CHE_CC1,       66.14
04/19/2022 10:40:16,N,CHE_LYD,       65.59
04/19/2022 10:40:16,N,CHE_LYD2,       65.59
04/19/2022 10:40:16,N,CHE_PUN1,       65.59
04/19/2022 10:40:16,N,CHE_PUN2,       65.59
04/19/2022 10:40:16,N,CHISMGRD_RN,       48.61
04/19/2022 10:40:16,N,CITYVICT_ALL,       47.91
04/19/2022 10:40:16,N,CN_BRKS_UNT1,      -19.10
04/19/2022 10:40:16,N,COL_COLETOG1,       47.56
04/19/2022 10:40:16,N,CONIGLIO_RN,       48.29
04/19/2022 10:40:16,N,CORAZON_RN,       47.65
04/19/2022 10:40:16,N,COTPLNS_RN,      -19.12
04/19/2022 10:40:16,N,COTTON_PAP2,       47.94
04/19/2022 10:40:16,N,CPSES_UNIT1,       49.55
04/19/2022 10:40:16,N,CPSES_UNIT2,       49.94
04/19/2022 10:40:16,N,CRANELL_ALL,       47.71
04/19/2022 10:40:16,N,CROSSETT_ALL,       -1.80
04/19/2022 10:40:16,N,CSC_CSECG1_2,        -.78
04/19/2022 10:40:16,N,CVC_CC1,       66.63
04/19/2022 10:40:16,N,CVC_CVCG1_5,       66.63
04/19/2022 10:40:16,N,CVC_CVC_G2,       66.63
04/19/2022 10:40:16,N,CVC_CVC_G3,       66.63
04/19/2022 10:40:16,N,DANSBY_ALL,       44.65
04/19/2022 10:40:16,N,DC2SES_ALL,       51.78
04/19/2022 10:40:16,N,DC_E,       48.36
04/19/2022 10:40:16,N,DC_L,       47.79
04/19/2022 10:40:16,N,DC_N,        1.02
04/19/2022 10:40:16,N,DC_R,       47.77
04/19/2022 10:40:16,N,DC_S,       68.85
04/19/2022 10:40:16,N,DDPEC_CC1,       60.23
04/19/2022 10:40:16,N,DDPEC_GT1,       60.23
04/19/2022 10:40:16,N,DDPEC_GT2,       60.23
04/19/2022 10:40:16,N,DDPEC_GT3,       60.23
04/19/2022 10:40:16,N,DDPEC_GT4,       60.23
04/19/2022 10:40:16,N,DDPEC_GT6,       60.23
04/19/2022 10:40:16,N,DDPEC_ST1,       60.23
04/19/2022 10:40:16,N,DECKER_DPG1,       45.66
04/19/2022 10:40:16,N,DECKER_DPG2,       45.66
04/19/2022 10:40:16,N,DECKER_GT,       45.66
04/19/2022 10:40:16,N,DENISON_G1_2,       48.25
04/19/2022 10:40:16,N,DERMOTT_ALL,        -.62
04/19/2022 10:40:16,N,DIB_CC1,       61.12
04/19/2022 10:40:16,N,DIB_DIB_G1,       61.12
04/19/2022 10:40:16,N,DIB_DIB_G2,       61.12
04/19/2022 10:40:16,N,DIB_DIB_G3,       61.12
04/19/2022 10:40:16,N,DIB_DIB_G4,       61.12
04/19/2022 10:40:16,N,DIB_PUN1,       61.12
04/19/2022 10:40:16,N,DIB_PUN2,       61.12
04/19/2022 10:40:16,N,DOWGEN_PUN1,       51.71
04/19/2022 10:40:16,N,DOWGEN_PUN2,       51.71
04/19/2022 10:40:16,N,DOWGEN_PUN3,       51.71
04/19/2022 10:40:16,N,DOW_61_2_63,       51.71
04/19/2022 10:40:16,N,DOW_64,       51.71
04/19/2022 10:40:16,N,DOW_81_2_84,       51.71
04/19/2022 10:40:16,N,DOW_G37_G35,       51.71
04/19/2022 10:40:16,N,DOW_G66_ST65,       51.71
04/19/2022 10:40:16,N,DOW_G67,       51.71
04/19/2022 10:40:16,N,DOW_G96_ST95,       51.71
04/19/2022 10:40:16,N,DUKE_CC1,       47.75
04/19/2022 10:40:16,N,DUKE_GST1CCU,       47.75
04/19/2022 10:40:16,N,DUKE_GT2_CCU,       47.75
04/19/2022 10:40:16,N,DUP_PUN1,       48.12
04/19/2022 10:40:16,N,DUP_PUN2,       48.12
04/19/2022 10:40:16,N,DUP_PUN3,       48.12
04/19/2022 10:40:16,N,DUP_PUN4,       48.12
04/19/2022 10:40:16,N,ECLIPSE_UN1,      -12.43
04/19/2022 10:40:16,N,ELB_ELBCREEK,       -1.31
04/19/2022 10:40:16,N,ELECTRAW_1_2,        1.04
04/19/2022 10:40:16,N,ELS_RN_1,       48.85
04/19/2022 10:40:16,N,EL_RAYO_ALL,       47.75
04/19/2022 10:40:16,N,ENAS_ENA1,        -.93
04/19/2022 10:40:16,N,ERSL_RN,       47.43
04/19/2022 10:40:16,N,ETCCS_CC1,       48.68
04/19/2022 10:40:16,N,ETCCS_CCU,       48.68
04/19/2022 10:40:16,N,EUNICE_ALL,       -1.26
04/19/2022 10:40:16,N,EXGNSND_RN,       47.88
04/19/2022 10:40:16,N,EXGNWTL_1,       47.74
04/19/2022 10:40:16,N,EXN_14,       62.29
04/19/2022 10:40:16,N,EXN_1_3,       62.29
04/19/2022 10:40:16,N,EXN_4,       62.29
04/19/2022 10:40:16,N,EXN_8,       62.29
04/19/2022 10:40:16,N,EXN_9_13,       62.29
04/19/2022 10:40:16,N,EXN_PUN1,       62.29
04/19/2022 10:40:16,N,EXN_PUN2,       62.29
04/19/2022 10:40:16,N,EXN_PUN3,       62.29
04/19/2022 10:40:16,N,E_BLACK_RN,       45.43
04/19/2022 10:40:16,N,FAL_FALCONG1,       47.82
04/19/2022 10:40:16,N,FAL_FALCONG2,       47.82
04/19/2022 10:40:16,N,FAL_FALCONG3,       47.82
04/19/2022 10:40:16,N,FAULKNER_RN,       -1.48
04/19/2022 10:40:16,N,FEGC_RN,       52.93
04/19/2022 10:40:16,N,FERGCC_CC1,       43.41
04/19/2022 10:40:16,N,FERGCC_GT1_1,       43.41
04/19/2022 10:40:16,N,FERGCC_GT2_3,       43.41
04/19/2022 10:40:16,N,FERGCC_ST1_5,       43.41
04/19/2022 10:40:16,N,FERMI_ALL,      -25.01
04/19/2022 10:40:16,N,FLCNS_CC1,       -1.22
04/19/2022 10:40:16,N,FLCNS_UNIT1,       -1.22
04/19/2022 10:40:16,N,FLCNS_UNIT2,       -1.22
04/19/2022 10:40:16,N,FLCNS_UNIT3,       -1.22
04/19/2022 10:40:16,N,FLOWERII_RN,       -1.53
04/19/2022 10:40:16,N,FLTBES1,       -1.53
04/19/2022 10:40:16,N,FLTCK_SSI,       49.50
04/19/2022 10:40:16,N,FLUVANNA_1_2,        -.66
04/19/2022 10:40:16,N,FLVABES1_ESR,       -1.53
04/19/2022 10:40:16,N,FOARDCTY_ALL,         .62
04/19/2022 10:40:16,N,FORMOSA_CC1,       48.83
04/19/2022 10:40:16,N,FORMOSA_CC2,       48.83
04/19/2022 10:40:16,N,FORMOSA_PUN1,       48.83
04/19/2022 10:40:16,N,FORMOSA_PUN2,       48.83
04/19/2022 10:40:16,N,FOXTROT_ALL,       47.28
04/19/2022 10:40:16,N,FO_FORMOSA11,       48.83
04/19/2022 10:40:16,N,FO_FORMOSA12,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG1,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG10,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG13,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG14,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG15,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG2,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG3,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG4,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG5,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG6,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG7,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG8,       48.83
04/19/2022 10:40:16,N,FO_FORMOSG9,       48.83
04/19/2022 10:40:16,N,FPPYD_FPP_G1,       46.80
04/19/2022 10:40:16,N,FPPYD_FPP_G2,       46.80
04/19/2022 10:40:16,N,FPPYD_FPP_G3,       46.80
04/19/2022 10:40:16,N,FREC_1_CCU,       48.31
04/19/2022 10:40:16,N,FREC_2_CCU,       48.31
04/19/2022 10:40:16,N,FREC_CC1,       48.31
04/19/2022 10:40:16,N,FREC_CC2,       48.31
04/19/2022 10:40:16,N,FRNYPP_1_CCU,       48.36
04/19/2022 10:40:16,N,FRNYPP_2_CCU,       48.36
04/19/2022 10:40:16,N,FRNYPP_CC1,       48.36
04/19/2022 10:40:16,N,FRNYPP_CC2,       48.36
04/19/2022 10:40:16,N,FTR_CC1,       44.22
04/19/2022 10:40:16,N,FTR_FTR_G1_4,       44.22
04/19/2022 10:40:16,N,FTWIND_UNIT1,      -18.09
04/19/2022 10:40:16,N,FWLR_SLR_1,       -1.79
04/19/2022 10:40:16,N,GALO_RN1,       -4.84
04/19/2022 10:40:16,N,GAMBIT_RN,       51.69
04/19/2022 10:40:16,N,GBY_GT,       62.66
04/19/2022 10:40:16,N,GID_GIDEONG1,       46.06
04/19/2022 10:40:16,N,GID_GIDEONG2,       46.06
04/19/2022 10:40:16,N,GID_GIDEONG3,       46.06
04/19/2022 10:40:16,N,GOA_GOATWIND,       -2.02
04/19/2022 10:40:16,N,GPASTURE_ALL,         .50
04/19/2022 10:40:16,N,GRANDVW1_A_B,      -19.05
04/19/2022 10:40:16,N,GREASWOD_ALL,       -1.73
04/19/2022 10:40:16,N,GRIF_TRL_RN,         .42
04/19/2022 10:40:16,N,GRSES_UNIT1,       18.04
04/19/2022 10:40:16,N,GRSES_UNIT2,         .67
04/19/2022 10:40:16,N,GUADG_CC1,       46.33
04/19/2022 10:40:16,N,GUADG_CC2,       46.33
04/19/2022 10:40:16,N,GUADG_CCU1,       46.33
04/19/2022 10:40:16,N,GUADG_CCU2,       46.33
04/19/2022 10:40:16,N,GUNMTN_NODE,       -1.71
04/19/2022 10:40:16,N,GWEC_G1,       -3.05
04/19/2022 10:40:16,N,HAYSEN1_2,       46.06
04/19/2022 10:40:16,N,HAYSEN3_4,       46.06
04/19/2022 10:40:16,N,HB_BUSAVG,       42.97
04/19/2022 10:40:16,N,HB_HOUSTON,       58.74
04/19/2022 10:40:16,N,HB_HUBAVG,       38.10
04/19/2022 10:40:16,N,HB_NORTH,       47.25
04/19/2022 10:40:16,N,HB_PAN,      -17.28
04/19/2022 10:40:16,N,HB_SOUTH,       46.96
04/19/2022 10:40:16,N,HB_WEST,        -.54
04/19/2022 10:40:16,N,HELIOS_RN,       44.35
04/19/2022 10:40:16,N,HHGT_KENDAL,       45.64
04/19/2022 10:40:16,N,HHOLLW2_WND1,       -1.45
04/19/2022 10:40:16,N,HHOLLW3_WND1,       -1.45
04/19/2022 10:40:16,N,HHOLLW4_WND1,       -1.45
04/19/2022 10:40:16,N,HICK_G1_G2,       -2.07
04/19/2022 10:40:16,N,HI_LONEB_RN1,       -1.87
04/19/2022 10:40:16,N,HI_LONE_ALL,       -1.87
04/19/2022 10:40:16,N,HLSES_UNIT3,       48.74
04/19/2022 10:40:16,N,HLSES_UNIT4,       48.67
04/19/2022 10:40:16,N,HLSES_UNIT5,       48.74
04/19/2022 10:40:16,N,HOLSTEIN_ALL,       -2.12
04/19/2022 10:40:16,N,HORSCR_RN,       -1.83
04/19/2022 10:40:16,N,HORSECRK_RN,         .27
04/19/2022 10:40:16,N,HOVEY_GEN,       -1.60
04/19/2022 10:40:16,N,HRBESS_BESS,       -1.60
04/19/2022 10:40:16,N,HRFDWIND_ALL,      -19.12
04/19/2022 10:40:16,N,HWF_HWFG1,        -.12
04/19/2022 10:40:16,N,H_HOLLO_WND1,       -1.45
04/19/2022 10:40:16,N,IMP_RN1,       48.35
04/19/2022 10:40:16,N,INDNENR_1_RN,       -2.31
04/19/2022 10:40:16,N,INDNENR_2_RN,       -2.03
04/19/2022 10:40:16,N,INDNNWP_RN,       -2.17
04/19/2022 10:40:16,N,INDN_INDNNWP,       -2.17
04/19/2022 10:40:16,N,IND_INADALE1,        -.96
04/19/2022 10:40:16,N,INGLCOSW_CC1,       47.97
04/19/2022 10:40:16,N,INGLCOSW_STG,       47.97
04/19/2022 10:40:16,N,INGLCOS_CTG1,       47.97
04/19/2022 10:40:16,N,INGLCOS_CTG2,       47.97
04/19/2022 10:40:16,N,INGLCO_PUN1,       47.97
04/19/2022 10:40:16,N,INGLCO_PUN2,       47.97
04/19/2022 10:40:16,N,INGLCO_PUN3,       47.97
04/19/2022 10:40:16,N,INKS_INKS_G1,       44.89
04/19/2022 10:40:16,N,IN_INDNENR,       -2.31
04/19/2022 10:40:16,N,IN_INDNENR_2,       -2.31
04/19/2022 10:40:16,N,JACKCNTY_CC1,       44.57
04/19/2022 10:40:16,N,JACKCNTY_CT1,       44.57
04/19/2022 10:40:16,N,JACKCNTY_CT2,       44.57
04/19/2022 10:40:16,N,JACKCNTY_STG,       44.57
04/19/2022 10:40:16,N,JAY_RN_1,       50.60
04/19/2022 10:40:16,N,JCKCNTY2_CC1,       48.92
04/19/2022 10:40:16,N,JCKCNTY2_CT3,       48.92
04/19/2022 10:40:16,N,JCKCNTY2_CT4,       48.92
04/19/2022 10:40:16,N,JCKCNTY2_ST2,       48.92
04/19/2022 10:40:16,N,JC_BAT_RN,       44.21
04/19/2022 10:40:16,N,JUNO_ALL,        -.91
04/19/2022 10:40:16,N,KARAKAW1_1,       47.60
04/19/2022 10:40:16,N,KARAKAW2_1,       47.60
04/19/2022 10:40:16,N,KEECHI_U1,       44.57
