SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/19/2022 00:05:17,N,AEEC,       49.74
04/19/2022 00:05:17,N,AJAXWIND_RN,       49.63
04/19/2022 00:05:17,N,ALGOD_ALL_RN,       47.93
04/19/2022 00:05:17,N,ALVIN_RN,       48.72
04/19/2022 00:05:17,N,AMADEUS_ALL,       49.79
04/19/2022 00:05:17,N,AMISTAD_ALL,       27.54
04/19/2022 00:05:17,N,AMOCOOIL_CC1,       48.74
04/19/2022 00:05:17,N,AMOCOOIL_CC2,       48.74
04/19/2022 00:05:17,N,AMOCO_PUN1,       48.74
04/19/2022 00:05:17,N,AMOCO_PUN2,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_1,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_2,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_5,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_G1,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_G2,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_G3,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_S1,       48.74
04/19/2022 00:05:17,N,AMO_AMOCO_S2,       48.74
04/19/2022 00:05:17,N,ANACACHO_ANA,       36.77
04/19/2022 00:05:17,N,ANCHOR_ALL,       49.52
04/19/2022 00:05:17,N,ANSON1_ALL,       49.69
04/19/2022 00:05:17,N,AQUI_ALL,       49.38
04/19/2022 00:05:17,N,ARAGORN_RN,       50.47
04/19/2022 00:05:17,N,ASTRA_RN,      -19.02
04/19/2022 00:05:17,N,ATK_ATKINSG7,       48.95
04/19/2022 00:05:17,N,AUSTPL_ALL,       48.63
04/19/2022 00:05:17,N,AVIAT_ALL,       49.95
04/19/2022 00:05:17,N,AZURE_RN,       49.66
04/19/2022 00:05:17,N,AZ_ALL,       48.78
04/19/2022 00:05:17,N,BAC_RN_ALL,       48.74
04/19/2022 00:05:17,N,BAFFIN_ALL,       47.93
04/19/2022 00:05:17,N,BAIRDWND_ALL,       49.59
04/19/2022 00:05:17,N,BARROW_ALL,       50.33
04/19/2022 00:05:17,N,BASTEN_CC1,       48.53
