SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/18/2022 07:00:20,N,AEEC,       51.13
04/18/2022 07:00:20,N,AJAXWIND_RN,       51.21
04/18/2022 07:00:20,N,ALGOD_ALL_RN,       48.69
04/18/2022 07:00:20,N,ALVIN_RN,       14.90
04/18/2022 07:00:20,N,AMADEUS_ALL,       51.12
04/18/2022 07:00:20,N,AMISTAD_ALL,       49.91
04/18/2022 07:00:20,N,AMOCOOIL_CC1,       83.48
04/18/2022 07:00:20,N,AMOCOOIL_CC2,       83.48
04/18/2022 07:00:20,N,AMOCO_PUN1,       83.48
04/18/2022 07:00:20,N,AMOCO_PUN2,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_1,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_2,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_5,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_G1,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_G2,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_G3,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_S1,       83.48
04/18/2022 07:00:20,N,AMO_AMOCO_S2,       83.48
04/18/2022 07:00:20,N,ANACACHO_ANA,       49.65
04/18/2022 07:00:20,N,ANCHOR_ALL,       51.37
04/18/2022 07:00:20,N,ANSON1_ALL,       51.18
04/18/2022 07:00:20,N,AQUI_ALL,       51.28
04/18/2022 07:00:20,N,ARAGORN_RN,       50.89
04/18/2022 07:00:20,N,ASTRA_RN,       51.16
04/18/2022 07:00:20,N,ATK_ATKINSG7,       52.10
04/18/2022 07:00:20,N,AUSTPL_ALL,       49.93
04/18/2022 07:00:20,N,AVIAT_ALL,       50.90
04/18/2022 07:00:20,N,AZURE_RN,       51.20
04/18/2022 07:00:20,N,AZ_ALL,       62.91
04/18/2022 07:00:20,N,BAC_RN_ALL,       83.48
04/18/2022 07:00:20,N,BAFFIN_ALL,       48.60
04/18/2022 07:00:20,N,BAIRDWND_ALL,       51.28
04/18/2022 07:00:20,N,BARROW_ALL,       50.94
04/18/2022 07:00:20,N,BASTEN_CC1,       49.82
04/18/2022 07:00:20,N,BASTEN_CCU,       49.82
04/18/2022 07:00:20,N,BATCAVE_RN,       50.07
04/18/2022 07:00:20,N,BBREEZE_1_2,       48.78
04/18/2022 07:00:20,N,BCATWD_WD_1,       51.23
04/18/2022 07:00:20,N,BCH_RN,       51.38
04/18/2022 07:00:20,N,BCK_RN,       48.21
04/18/2022 07:00:20,N,BIGSTAR_ALL,       49.41
04/18/2022 07:00:20,N,BLACKJAK_RN,       48.70
04/18/2022 07:00:20,N,BLSMT1_5_A_6,       51.19
04/18/2022 07:00:20,N,BLUEJAY_RN,       52.18
04/18/2022 07:00:20,N,BOOTLEG_UN1,       50.81
04/18/2022 07:00:20,N,BORDAS_345,       48.89
04/18/2022 07:00:20,N,BOSQUESW_CC1,       51.21
04/18/2022 07:00:20,N,BOSQUESW_CC2,       51.21
04/18/2022 07:00:20,N,BOSQ_BSQSU_5,       51.21
04/18/2022 07:00:20,N,BOSQ_BSQS_12,       51.21
04/18/2022 07:00:20,N,BOSQ_BSQS_34,       51.21
04/18/2022 07:00:20,N,BRANDON_RN,       51.12
04/18/2022 07:00:20,N,BRAUNIG_CC1,       49.40
04/18/2022 07:00:20,N,BRAUNIG_VHB1,       49.46
04/18/2022 07:00:20,N,BRAUNIG_VHB2,       49.46
04/18/2022 07:00:20,N,BRAUNIG_VHB3,       49.47
04/18/2022 07:00:20,N,BRAZ_WND_ALL,       51.07
04/18/2022 07:00:20,N,BRA_AVR1_CT2,       49.40
04/18/2022 07:00:20,N,BRA_AVR_CST1,       49.40
04/18/2022 07:00:20,N,BRHEIGHT_RN,       83.48
04/18/2022 07:00:20,N,BRIGHTSD_RN,       49.01
04/18/2022 07:00:20,N,BRISCOE_WIND,       51.16
04/18/2022 07:00:20,N,BRPANGLE_RN,       48.98
04/18/2022 07:00:20,N,BRPMAGNO_RN,      158.55
04/18/2022 07:00:20,N,BRP_BRAZ_RN,       49.17
04/18/2022 07:00:20,N,BRP_DIKN_RN,      130.61
04/18/2022 07:00:20,N,BRP_LOOP_RN,       48.80
04/18/2022 07:00:20,N,BRP_LOP1_RN,       48.87
04/18/2022 07:00:20,N,BRP_PBL1_RN,       49.57
04/18/2022 07:00:20,N,BRP_PBL2_RN,       49.57
04/18/2022 07:00:20,N,BRP_RN_UNIT1,       49.54
04/18/2022 07:00:20,N,BRP_SEMI_RN,      -79.64
04/18/2022 07:00:20,N,BRP_SWNY_RN,       49.31
04/18/2022 07:00:20,N,BRP_ZPT1_RN,       48.91
04/18/2022 07:00:20,N,BRP_ZPT2_RN,       48.91
04/18/2022 07:00:20,N,BRTSW_BCW1,       51.28
04/18/2022 07:00:20,N,BR_VHB6CT5_6,       49.46
04/18/2022 07:00:20,N,BR_VHB6CT7_8,       49.46
04/18/2022 07:00:20,N,BSS_U1,       49.49
04/18/2022 07:00:20,N,BTE_BTE_G1,       61.89
04/18/2022 07:00:20,N,BTE_BTE_G2,       61.89
04/18/2022 07:00:20,N,BTE_BTE_G3,       61.89
04/18/2022 07:00:20,N,BTE_BTE_G4,       61.89
04/18/2022 07:00:20,N,BTE_CC1,       61.89
04/18/2022 07:00:20,N,BTE_PUN1,       61.89
04/18/2022 07:00:20,N,BTE_PUN2,       61.89
04/18/2022 07:00:20,N,BUCHAN_ALL,       49.95
04/18/2022 07:00:20,N,BUCKTHRN_RN,       51.25
04/18/2022 07:00:20,N,BUFF_GAP_ALL,       51.00
04/18/2022 07:00:20,N,BULLCRK_1_2,       51.05
04/18/2022 07:00:20,N,BVE_CC1,       49.82
04/18/2022 07:00:20,N,BVE_UNIT1,       49.82
04/18/2022 07:00:20,N,BVE_UNIT2,       49.82
04/18/2022 07:00:20,N,BVE_UNIT3,       49.82
04/18/2022 07:00:20,N,BYRDR_ES_ALL,       49.31
04/18/2022 07:00:20,N,BYU_BYU_1,       68.60
04/18/2022 07:00:20,N,BYU_BYU_12,       68.60
04/18/2022 07:00:20,N,BYU_BYU_34,       68.60
04/18/2022 07:00:20,N,BYU_BYU_G8,       68.60
04/18/2022 07:00:20,N,BYU_CC1,       68.60
04/18/2022 07:00:20,N,BYU_PUN1,       68.60
04/18/2022 07:00:20,N,BYU_PUN2,       68.60
04/18/2022 07:00:20,N,BYU_PUN3,       68.60
04/18/2022 07:00:20,N,BYU_PUN4,       68.60
04/18/2022 07:00:20,N,B_DAVIS_3,       48.58
04/18/2022 07:00:20,N,B_DAVIS_4,       48.58
04/18/2022 07:00:20,N,B_DAVIS_CC1,       48.58
04/18/2022 07:00:20,N,B_D_B_DAVIG1,       48.58
04/18/2022 07:00:20,N,B_D_B_DAVIG2,       48.58
04/18/2022 07:00:20,N,CABEZON_ALL,       48.88
04/18/2022 07:00:20,N,CALAVER_JKS1,       49.35
04/18/2022 07:00:20,N,CALAVER_JKS2,       49.35
04/18/2022 07:00:20,N,CALAVER_JTD1,       49.47
04/18/2022 07:00:20,N,CALAVER_JTD2,       49.47
