SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/18/2022 09:35:15,N,AEEC,       -2.04
04/18/2022 09:35:15,N,AJAXWIND_RN,      -24.74
04/18/2022 09:35:15,N,ALGOD_ALL_RN,       27.40
04/18/2022 09:35:15,N,ALVIN_RN,       24.28
04/18/2022 09:35:15,N,AMADEUS_ALL,        4.37
04/18/2022 09:35:15,N,AMISTAD_ALL,      -34.94
04/18/2022 09:35:15,N,AMOCOOIL_CC1,       34.91
04/18/2022 09:35:15,N,AMOCOOIL_CC2,       34.91
04/18/2022 09:35:15,N,AMOCO_PUN1,       34.91
04/18/2022 09:35:15,N,AMOCO_PUN2,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_1,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_2,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_5,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_G1,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_G2,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_G3,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_S1,       34.91
04/18/2022 09:35:15,N,AMO_AMOCO_S2,       34.91
04/18/2022 09:35:15,N,ANACACHO_ANA,      -32.67
04/18/2022 09:35:15,N,ANCHOR_ALL,       19.11
04/18/2022 09:35:15,N,ANSON1_ALL,        9.86
04/18/2022 09:35:15,N,AQUI_ALL,       31.80
04/18/2022 09:35:15,N,ARAGORN_RN,        7.45
04/18/2022 09:35:15,N,ASTRA_RN,       -5.15
04/18/2022 09:35:15,N,ATK_ATKINSG7,       29.67
04/18/2022 09:35:15,N,AUSTPL_ALL,       26.59
04/18/2022 09:35:15,N,AVIAT_ALL,       13.29
04/18/2022 09:35:15,N,AZURE_RN,        5.86
04/18/2022 09:35:15,N,AZ_ALL,       30.70
04/18/2022 09:35:15,N,BAC_RN_ALL,       34.91
04/18/2022 09:35:15,N,BAFFIN_ALL,       27.49
04/18/2022 09:35:15,N,BAIRDWND_ALL,       14.18
04/18/2022 09:35:15,N,BARROW_ALL,        7.07
04/18/2022 09:35:15,N,BASTEN_CC1,       26.68
04/18/2022 09:35:15,N,BASTEN_CCU,       26.68
04/18/2022 09:35:15,N,BATCAVE_RN,       22.56
04/18/2022 09:35:15,N,BBREEZE_1_2,       27.49
04/18/2022 09:35:15,N,BCATWD_WD_1,      791.09
04/18/2022 09:35:15,N,BCH_RN,       29.01
04/18/2022 09:35:15,N,BCK_RN,       28.41
04/18/2022 09:35:15,N,BIGSTAR_ALL,       26.93
04/18/2022 09:35:15,N,BLACKJAK_RN,       27.38
