SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/14/2022 20:20:16,N,AEEC,       35.86
04/14/2022 20:20:16,N,AJAXWIND_RN,       35.43
04/14/2022 20:20:16,N,ALGOD_ALL_RN,       36.04
04/14/2022 20:20:16,N,ALVIN_RN,       11.05
04/14/2022 20:20:16,N,AMADEUS_ALL,       36.00
04/14/2022 20:20:16,N,AMISTAD_ALL,      -20.33
04/14/2022 20:20:16,N,AMOCOOIL_CC1,       61.28
04/14/2022 20:20:16,N,AMOCOOIL_CC2,       61.28
04/14/2022 20:20:16,N,AMOCO_PUN1,       61.28
04/14/2022 20:20:16,N,AMOCO_PUN2,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_1,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_2,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_5,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_G1,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_G2,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_G3,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_S1,       61.28
04/14/2022 20:20:16,N,AMO_AMOCO_S2,       61.28
04/14/2022 20:20:16,N,ANACACHO_ANA,      -14.93
04/14/2022 20:20:16,N,ANCHOR_ALL,       36.62
04/14/2022 20:20:16,N,ANSON1_ALL,       36.20
04/14/2022 20:20:16,N,AQUI_ALL,       36.90
04/14/2022 20:20:16,N,ARAGORN_RN,       35.20
04/14/2022 20:20:16,N,ASTRA_RN,       35.83
04/14/2022 20:20:16,N,ATK_ATKINSG7,       37.70
04/14/2022 20:20:16,N,AUSTPL_ALL,       36.15
04/14/2022 20:20:16,N,AVIAT_ALL,       35.98
04/14/2022 20:20:16,N,AZURE_RN,       36.13
04/14/2022 20:20:16,N,AZ_ALL,       46.13
04/14/2022 20:20:16,N,BAC_RN_ALL,       61.28
04/14/2022 20:20:16,N,BAFFIN_ALL,       35.99
04/14/2022 20:20:16,N,BAIRDWND_ALL,       36.41
04/14/2022 20:20:16,N,BARROW_ALL,       35.42
04/14/2022 20:20:16,N,BASTEN_CC1,       36.00
04/14/2022 20:20:16,N,BASTEN_CCU,       36.00
04/14/2022 20:20:16,N,BATCAVE_RN,       36.15
04/14/2022 20:20:16,N,BBREEZE_1_2,       36.45
04/14/2022 20:20:16,N,BCATWD_WD_1,      -32.91
04/14/2022 20:20:16,N,BCH_RN,       37.53
04/14/2022 20:20:16,N,BCK_RN,       35.31
04/14/2022 20:20:16,N,BIGSTAR_ALL,       36.00
04/14/2022 20:20:16,N,BLACKJAK_RN,       36.02
04/14/2022 20:20:16,N,BLSMT1_5_A_6,       35.70
04/14/2022 20:20:16,N,BLUEJAY_RN,       37.75
04/14/2022 20:20:16,N,BOOTLEG_UN1,       34.89
04/14/2022 20:20:16,N,BORDAS_345,      -22.90
04/14/2022 20:20:16,N,BOSQUESW_CC1,       37.18
04/14/2022 20:20:16,N,BOSQUESW_CC2,       37.08
04/14/2022 20:20:16,N,BOSQ_BSQSU_5,       37.08
04/14/2022 20:20:16,N,BOSQ_BSQS_12,       37.08
04/14/2022 20:20:16,N,BOSQ_BSQS_34,       37.18
04/14/2022 20:20:16,N,BRANDON_RN,       35.87
04/14/2022 20:20:16,N,BRAUNIG_CC1,       36.20
04/14/2022 20:20:16,N,BRAUNIG_VHB1,       36.22
04/14/2022 20:20:16,N,BRAUNIG_VHB2,       36.23
04/14/2022 20:20:16,N,BRAUNIG_VHB3,       36.23
04/14/2022 20:20:16,N,BRAZ_WND_ALL,       35.98
04/14/2022 20:20:16,N,BRA_AVR1_CT2,       36.20
04/14/2022 20:20:16,N,BRA_AVR_CST1,       36.20
04/14/2022 20:20:16,N,BRHEIGHT_RN,       61.28
04/14/2022 20:20:16,N,BRIGHTSD_RN,       36.44
04/14/2022 20:20:16,N,BRISCOE_WIND,       35.83
04/14/2022 20:20:16,N,BRPANGLE_RN,       35.78
04/14/2022 20:20:16,N,BRPMAGNO_RN,      115.75
04/14/2022 20:20:16,N,BRP_BRAZ_RN,       35.91
04/14/2022 20:20:16,N,BRP_DIKN_RN,       95.48
04/14/2022 20:20:16,N,BRP_LOOP_RN,       35.90
04/14/2022 20:20:16,N,BRP_LOP1_RN,       36.93
04/14/2022 20:20:16,N,BRP_PBL1_RN,       64.25
04/14/2022 20:20:16,N,BRP_PBL2_RN,       64.25
04/14/2022 20:20:16,N,BRP_RN_UNIT1,       36.19
04/14/2022 20:20:16,N,BRP_SEMI_RN,      -57.55
04/14/2022 20:20:16,N,BRP_SWNY_RN,       36.02
04/14/2022 20:20:16,N,BRP_ZPT1_RN,       37.13
04/14/2022 20:20:16,N,BRP_ZPT2_RN,       37.13
04/14/2022 20:20:16,N,BRTSW_BCW1,       57.96
04/14/2022 20:20:16,N,BR_VHB6CT5_6,       36.22
04/14/2022 20:20:16,N,BR_VHB6CT7_8,       36.22
04/14/2022 20:20:16,N,BSS_U1,       36.15
04/14/2022 20:20:16,N,BTE_BTE_G1,       45.45
04/14/2022 20:20:16,N,BTE_BTE_G2,       45.45
04/14/2022 20:20:16,N,BTE_BTE_G3,       45.45
04/14/2022 20:20:16,N,BTE_BTE_G4,       45.45
04/14/2022 20:20:16,N,BTE_CC1,       45.45
04/14/2022 20:20:16,N,BTE_PUN1,       45.45
04/14/2022 20:20:16,N,BTE_PUN2,       45.45
04/14/2022 20:20:16,N,BUCHAN_ALL,       36.17
04/14/2022 20:20:16,N,BUCKTHRN_RN,       40.02
04/14/2022 20:20:16,N,BUFF_GAP_ALL,       36.30
04/14/2022 20:20:16,N,BULLCRK_1_2,       35.91
04/14/2022 20:20:16,N,BVE_CC1,       36.46
04/14/2022 20:20:16,N,BVE_UNIT1,       36.46
04/14/2022 20:20:16,N,BVE_UNIT2,       36.46
04/14/2022 20:20:16,N,BVE_UNIT3,       36.46
04/14/2022 20:20:16,N,BYRDR_ES_ALL,       36.02
04/14/2022 20:20:16,N,BYU_BYU_1,       50.59
04/14/2022 20:20:16,N,BYU_BYU_12,       50.59
04/14/2022 20:20:16,N,BYU_BYU_34,       50.59
04/14/2022 20:20:16,N,BYU_BYU_G8,       50.59
04/14/2022 20:20:16,N,BYU_CC1,       50.59
04/14/2022 20:20:16,N,BYU_PUN1,       50.59
04/14/2022 20:20:16,N,BYU_PUN2,       50.59
04/14/2022 20:20:16,N,BYU_PUN3,       50.59
04/14/2022 20:20:16,N,BYU_PUN4,       50.59
04/14/2022 20:20:16,N,B_DAVIS_3,       35.99
04/14/2022 20:20:16,N,B_DAVIS_4,       35.99
04/14/2022 20:20:16,N,B_DAVIS_CC1,       35.99
04/14/2022 20:20:16,N,B_D_B_DAVIG1,       35.99
04/14/2022 20:20:16,N,B_D_B_DAVIG2,       35.99
04/14/2022 20:20:16,N,CABEZON_ALL,      -22.90
04/14/2022 20:20:16,N,CALAVER_JKS1,       36.20
04/14/2022 20:20:16,N,CALAVER_JKS2,       36.20
04/14/2022 20:20:16,N,CALAVER_JTD1,       36.21
04/14/2022 20:20:16,N,CALAVER_JTD2,       36.21
04/14/2022 20:20:16,N,CALAVER_OWS1,       36.21
04/14/2022 20:20:16,N,CALAVER_OWS2,       36.22
04/14/2022 20:20:16,N,CALHOUN_ALL,       35.44
