SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/14/2022 22:35:17,N,AEEC,       -6.31
04/14/2022 22:35:17,N,AJAXWIND_RN,       -6.13
04/14/2022 22:35:17,N,ALGOD_ALL_RN,       25.81
04/14/2022 22:35:17,N,ALVIN_RN,       19.97
04/14/2022 22:35:17,N,AMADEUS_ALL,       -6.37
04/14/2022 22:35:17,N,AMISTAD_ALL,      -30.40
04/14/2022 22:35:17,N,AMOCOOIL_CC1,       30.39
04/14/2022 22:35:17,N,AMOCOOIL_CC2,       30.39
04/14/2022 22:35:17,N,AMOCO_PUN1,       30.39
04/14/2022 22:35:17,N,AMOCO_PUN2,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_1,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_2,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_5,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_G1,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_G2,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_G3,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_S1,       30.39
04/14/2022 22:35:17,N,AMO_AMOCO_S2,       30.39
04/14/2022 22:35:17,N,ANACACHO_ANA,      -25.19
04/14/2022 22:35:17,N,ANCHOR_ALL,       -6.84
04/14/2022 22:35:17,N,ANSON1_ALL,       -6.52
04/14/2022 22:35:17,N,AQUI_ALL,       25.07
04/14/2022 22:35:17,N,ARAGORN_RN,       -6.14
04/14/2022 22:35:17,N,ASTRA_RN,       -6.31
04/14/2022 22:35:17,N,ATK_ATKINSG7,       25.35
04/14/2022 22:35:17,N,AUSTPL_ALL,       25.11
04/14/2022 22:35:17,N,AVIAT_ALL,       -5.89
04/14/2022 22:35:17,N,AZURE_RN,       -6.53
04/14/2022 22:35:17,N,AZ_ALL,       27.22
04/14/2022 22:35:17,N,BAC_RN_ALL,       30.39
04/14/2022 22:35:17,N,BAFFIN_ALL,       25.82
04/14/2022 22:35:17,N,BAIRDWND_ALL,       -6.71
04/14/2022 22:35:17,N,BARROW_ALL,       -5.78
04/14/2022 22:35:17,N,BASTEN_CC1,       25.23
04/14/2022 22:35:17,N,BASTEN_CCU,       25.23
04/14/2022 22:35:17,N,BATCAVE_RN,       18.55
04/14/2022 22:35:17,N,BBREEZE_1_2,       26.19
04/14/2022 22:35:17,N,BCATWD_WD_1,      -32.91
04/14/2022 22:35:17,N,BCH_RN,       25.50
04/14/2022 22:35:17,N,BCK_RN,       25.02
04/14/2022 22:35:17,N,BIGSTAR_ALL,       25.25
04/14/2022 22:35:17,N,BLACKJAK_RN,       25.79
04/14/2022 22:35:17,N,BLSMT1_5_A_6,       -6.25
04/14/2022 22:35:17,N,BLUEJAY_RN,       25.36
04/14/2022 22:35:17,N,BOOTLEG_UN1,       -6.58
04/14/2022 22:35:17,N,BORDAS_345,       26.38
04/14/2022 22:35:17,N,BOSQUESW_CC1,       24.01
04/14/2022 22:35:17,N,BOSQUESW_CC2,       24.43
04/14/2022 22:35:17,N,BOSQ_BSQSU_5,       24.43
04/14/2022 22:35:17,N,BOSQ_BSQS_12,       24.43
04/14/2022 22:35:17,N,BOSQ_BSQS_34,       24.01
04/14/2022 22:35:17,N,BRANDON_RN,       -6.30
04/14/2022 22:35:17,N,BRAUNIG_CC1,       25.62
04/14/2022 22:35:17,N,BRAUNIG_VHB1,       25.60
04/14/2022 22:35:17,N,BRAUNIG_VHB2,       25.60
04/14/2022 22:35:17,N,BRAUNIG_VHB3,       25.61
04/14/2022 22:35:17,N,BRAZ_WND_ALL,       -6.53
04/14/2022 22:35:17,N,BRA_AVR1_CT2,       25.62
04/14/2022 22:35:17,N,BRA_AVR_CST1,       25.62
04/14/2022 22:35:17,N,BRHEIGHT_RN,       30.39
04/14/2022 22:35:17,N,BRIGHTSD_RN,       26.06
04/14/2022 22:35:17,N,BRISCOE_WIND,       -6.31
04/14/2022 22:35:17,N,BRPANGLE_RN,       25.15
04/14/2022 22:35:17,N,BRPMAGNO_RN,       41.71
04/14/2022 22:35:17,N,BRP_BRAZ_RN,       25.18
04/14/2022 22:35:17,N,BRP_DIKN_RN,       37.50
04/14/2022 22:35:17,N,BRP_LOOP_RN,       25.62
04/14/2022 22:35:17,N,BRP_LOP1_RN,       26.63
04/14/2022 22:35:17,N,BRP_PBL1_RN,       53.90
04/14/2022 22:35:17,N,BRP_PBL2_RN,       53.90
04/14/2022 22:35:17,N,BRP_RN_UNIT1,       25.50
04/14/2022 22:35:17,N,BRP_SEMI_RN,        5.71
04/14/2022 22:35:17,N,BRP_SWNY_RN,       25.20
04/14/2022 22:35:17,N,BRP_ZPT1_RN,       26.81
04/14/2022 22:35:17,N,BRP_ZPT2_RN,       26.81
04/14/2022 22:35:17,N,BRTSW_BCW1,       28.00
04/14/2022 22:35:17,N,BR_VHB6CT5_6,       25.60
04/14/2022 22:35:17,N,BR_VHB6CT7_8,       25.60
04/14/2022 22:35:17,N,BSS_U1,       25.23
04/14/2022 22:35:17,N,BTE_BTE_G1,       27.08
04/14/2022 22:35:17,N,BTE_BTE_G2,       27.08
04/14/2022 22:35:17,N,BTE_BTE_G3,       27.08
04/14/2022 22:35:17,N,BTE_BTE_G4,       27.08
04/14/2022 22:35:17,N,BTE_CC1,       27.08
04/14/2022 22:35:17,N,BTE_PUN1,       27.08
04/14/2022 22:35:17,N,BTE_PUN2,       27.08
04/14/2022 22:35:17,N,BUCHAN_ALL,       24.73
04/14/2022 22:35:17,N,BUCKTHRN_RN,       18.60
04/14/2022 22:35:17,N,BUFF_GAP_ALL,       -5.34
04/14/2022 22:35:17,N,BULLCRK_1_2,       -6.55
04/14/2022 22:35:17,N,BVE_CC1,       25.24
04/14/2022 22:35:17,N,BVE_UNIT1,       25.24
04/14/2022 22:35:17,N,BVE_UNIT2,       25.24
04/14/2022 22:35:17,N,BVE_UNIT3,       25.24
04/14/2022 22:35:17,N,BYRDR_ES_ALL,       25.20
04/14/2022 22:35:17,N,BYU_BYU_1,       28.16
04/14/2022 22:35:17,N,BYU_BYU_12,       28.16
04/14/2022 22:35:17,N,BYU_BYU_34,       28.16
04/14/2022 22:35:17,N,BYU_BYU_G8,       28.16
04/14/2022 22:35:17,N,BYU_CC1,       28.16
04/14/2022 22:35:17,N,BYU_PUN1,       28.16
04/14/2022 22:35:17,N,BYU_PUN2,       28.16
04/14/2022 22:35:17,N,BYU_PUN3,       28.16
04/14/2022 22:35:17,N,BYU_PUN4,       28.16
04/14/2022 22:35:17,N,B_DAVIS_3,       25.82
04/14/2022 22:35:17,N,B_DAVIS_4,       25.82
04/14/2022 22:35:17,N,B_DAVIS_CC1,       25.82
04/14/2022 22:35:17,N,B_D_B_DAVIG1,       25.82
04/14/2022 22:35:17,N,B_D_B_DAVIG2,       25.82
04/14/2022 22:35:17,N,CABEZON_ALL,       26.37
04/14/2022 22:35:17,N,CALAVER_JKS1,       25.65
04/14/2022 22:35:17,N,CALAVER_JKS2,       25.65
04/14/2022 22:35:17,N,CALAVER_JTD1,       25.59
04/14/2022 22:35:17,N,CALAVER_JTD2,       25.59
04/14/2022 22:35:17,N,CALAVER_OWS1,       25.59
04/14/2022 22:35:17,N,CALAVER_OWS2,       25.60
04/14/2022 22:35:17,N,CALHOUN_ALL,       25.42
04/14/2022 22:35:17,N,CALLAHA_WND1,       -4.33
04/14/2022 22:35:17,N,CAL_CALGT1,       27.25
04/14/2022 22:35:17,N,CAL_CALSTG1,       27.25
04/14/2022 22:35:17,N,CAL_CC1,       27.25
04/14/2022 22:35:17,N,CAL_PUN1,       27.25
04/14/2022 22:35:17,N,CAL_PUN2,       27.25
04/14/2022 22:35:17,N,CAMWIND_RN,       26.19
04/14/2022 22:35:17,N,CAPRIDG4_CR4,       -5.89
04/14/2022 22:35:17,N,CAPRIDGE_ALL,       -5.89
04/14/2022 22:35:17,N,CARBN_BSP_1,       -9.74
04/14/2022 22:35:17,N,CASL_GAP_UN1,       -7.09
04/14/2022 22:35:17,N,CBECII_1,       24.81
04/14/2022 22:35:17,N,CBECII_2,       24.81
04/14/2022 22:35:17,N,CBECII_89,       24.81
04/14/2022 22:35:17,N,CBECII_CC3,       24.81
04/14/2022 22:35:17,N,CBECII_CT7,       24.81
04/14/2022 22:35:17,N,CBEC_ALL,       25.19
04/14/2022 22:35:17,N,CBEC_CC1,       25.19
04/14/2022 22:35:17,N,CBEC_CC2,       25.19
04/14/2022 22:35:17,N,CBY4_ALL,       27.16
04/14/2022 22:35:17,N,CBY4_CC1,       27.16
04/14/2022 22:35:17,N,CBY_CBY_G1,       27.25
04/14/2022 22:35:17,N,CBY_CBY_G2,       27.17
04/14/2022 22:35:17,N,CCEC_CC1,       25.81
04/14/2022 22:35:17,N,CCEC_GT1,       25.81
04/14/2022 22:35:17,N,CCEC_GT2,       25.81
04/14/2022 22:35:17,N,CCEC_PUN1,       25.81
04/14/2022 22:35:17,N,CCEC_PUN2,       25.81
04/14/2022 22:35:17,N,CCEC_ST1,       25.81
04/14/2022 22:35:17,N,CEDROHI_CHW1,       26.56
04/14/2022 22:35:17,N,CFLATS_UNIT,        4.48
04/14/2022 22:35:17,N,CHALUP_ALL,       26.19
04/14/2022 22:35:17,N,CHAMON_UN1,       26.83
04/14/2022 22:35:17,N,CHAMON_UN2,       26.83
04/14/2022 22:35:17,N,CHEDPW_GT2,       26.48
04/14/2022 22:35:17,N,CHE_CC1,       26.51
04/14/2022 22:35:17,N,CHE_LYD,       26.60
04/14/2022 22:35:17,N,CHE_LYD2,       26.60
04/14/2022 22:35:17,N,CHE_PUN1,       26.60
04/14/2022 22:35:17,N,CHE_PUN2,       26.60
04/14/2022 22:35:17,N,CHISMGRD_RN,       24.92
04/14/2022 22:35:17,N,CITYVICT_ALL,       25.61
04/14/2022 22:35:17,N,CN_BRKS_UNT1,       -6.31
04/14/2022 22:35:17,N,COL_COLETOG1,       25.72
04/14/2022 22:35:17,N,CONIGLIO_RN,       24.93
04/14/2022 22:35:17,N,CORAZON_RN,       26.48
04/14/2022 22:35:17,N,COTPLNS_RN,       -6.32
04/14/2022 22:35:17,N,COTTON_PAP2,       25.78
04/14/2022 22:35:17,N,CPSES_UNIT1,       25.30
04/14/2022 22:35:17,N,CPSES_UNIT2,       25.30
04/14/2022 22:35:17,N,CRANELL_ALL,       25.79
04/14/2022 22:35:17,N,CROSSETT_ALL,       -7.21
04/14/2022 22:35:17,N,CSC_CSECG1_2,       -6.50
04/14/2022 22:35:17,N,CVC_CC1,       26.47
04/14/2022 22:35:17,N,CVC_CVCG1_5,       26.47
04/14/2022 22:35:17,N,CVC_CVC_G2,       26.47
04/14/2022 22:35:17,N,CVC_CVC_G3,       26.47
04/14/2022 22:35:17,N,DANSBY_ALL,       25.33
04/14/2022 22:35:17,N,DC2SES_ALL,       23.54
04/14/2022 22:35:17,N,DC_E,       24.99
04/14/2022 22:35:17,N,DC_L,       26.77
04/14/2022 22:35:17,N,DC_N,       -6.21
04/14/2022 22:35:17,N,DC_R,       26.27
04/14/2022 22:35:17,N,DC_S,       58.56
04/14/2022 22:35:17,N,DDPEC_CC1,       28.02
04/14/2022 22:35:17,N,DDPEC_GT1,       28.02
