SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/18/2022 09:05:16,N,AEEC,       17.69
04/18/2022 09:05:16,N,AJAXWIND_RN,       23.70
04/18/2022 09:05:16,N,ALGOD_ALL_RN,       23.79
04/18/2022 09:05:16,N,ALVIN_RN,       16.67
04/18/2022 09:05:16,N,AMADEUS_ALL,       15.67
04/18/2022 09:05:16,N,AMISTAD_ALL,      -35.31
04/18/2022 09:05:16,N,AMOCOOIL_CC1,       35.80
04/18/2022 09:05:16,N,AMOCOOIL_CC2,       35.80
04/18/2022 09:05:16,N,AMOCO_PUN1,       35.80
04/18/2022 09:05:16,N,AMOCO_PUN2,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_1,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_2,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_5,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_G1,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_G2,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_G3,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_S1,       35.80
04/18/2022 09:05:16,N,AMO_AMOCO_S2,       35.80
04/18/2022 09:05:16,N,ANACACHO_ANA,      -33.96
04/18/2022 09:05:16,N,ANCHOR_ALL,       22.98
04/18/2022 09:05:16,N,ANSON1_ALL,       18.37
04/18/2022 09:05:16,N,AQUI_ALL,       27.74
04/18/2022 09:05:16,N,ARAGORN_RN,       10.83
04/18/2022 09:05:16,N,ASTRA_RN,       19.02
04/18/2022 09:05:16,N,ATK_ATKINSG7,       25.57
04/18/2022 09:05:16,N,AUSTPL_ALL,       22.91
04/18/2022 09:05:16,N,AVIAT_ALL,       12.15
04/18/2022 09:05:16,N,AZURE_RN,       20.20
04/18/2022 09:05:16,N,AZ_ALL,       28.00
04/18/2022 09:05:16,N,BAC_RN_ALL,       35.80
04/18/2022 09:05:16,N,BAFFIN_ALL,       23.85
04/18/2022 09:05:16,N,BAIRDWND_ALL,       21.36
04/18/2022 09:05:16,N,BARROW_ALL,       10.93
04/18/2022 09:05:16,N,BASTEN_CC1,       23.01
04/18/2022 09:05:16,N,BASTEN_CCU,       23.01
04/18/2022 09:05:16,N,BATCAVE_RN,       19.46
04/18/2022 09:05:16,N,BBREEZE_1_2,       24.35
04/18/2022 09:05:16,N,BCATWD_WD_1,       37.36
04/18/2022 09:05:16,N,BCH_RN,       25.34
04/18/2022 09:05:16,N,BCK_RN,       24.25
04/18/2022 09:05:16,N,BIGSTAR_ALL,       23.18
04/18/2022 09:05:16,N,BLACKJAK_RN,       23.77
04/18/2022 09:05:16,N,BLSMT1_5_A_6,       21.34
04/18/2022 09:05:16,N,BLUEJAY_RN,       25.63
04/18/2022 09:05:16,N,BOOTLEG_UN1,       10.81
04/18/2022 09:05:16,N,BORDAS_345,       24.58
04/18/2022 09:05:16,N,BOSQUESW_CC1,       33.39
04/18/2022 09:05:16,N,BOSQUESW_CC2,       31.21
