SCEDTimestamp,RepeatedHourFlag,SettlementPoint,LMP
04/18/2022 05:10:16,N,AEEC,       46.76
04/18/2022 05:10:16,N,AJAXWIND_RN,       46.88
04/18/2022 05:10:16,N,ALGOD_ALL_RN,       43.06
04/18/2022 05:10:16,N,ALVIN_RN,       -8.29
04/18/2022 05:10:16,N,AMADEUS_ALL,       46.74
04/18/2022 05:10:16,N,AMISTAD_ALL,       44.91
04/18/2022 05:10:16,N,AMOCOOIL_CC1,       95.78
04/18/2022 05:10:16,N,AMOCOOIL_CC2,       95.78
04/18/2022 05:10:16,N,AMOCO_PUN1,       95.78
04/18/2022 05:10:16,N,AMOCO_PUN2,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_1,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_2,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_5,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_G1,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_G2,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_G3,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_S1,       95.78
04/18/2022 05:10:16,N,AMO_AMOCO_S2,       95.78
04/18/2022 05:10:16,N,ANACACHO_ANA,       44.51
04/18/2022 05:10:16,N,ANCHOR_ALL,       47.11
04/18/2022 05:10:16,N,ANSON1_ALL,       46.83
04/18/2022 05:10:16,N,AQUI_ALL,       46.98
04/18/2022 05:10:16,N,ARAGORN_RN,       46.40
04/18/2022 05:10:16,N,ASTRA_RN,       46.80
04/18/2022 05:10:16,N,ATK_ATKINSG7,       48.24
04/18/2022 05:10:16,N,AUSTPL_ALL,       44.95
04/18/2022 05:10:16,N,AVIAT_ALL,       46.40
04/18/2022 05:10:16,N,AZURE_RN,       46.86
04/18/2022 05:10:16,N,AZ_ALL,       64.46
04/18/2022 05:10:16,N,BAC_RN_ALL,       95.78
04/18/2022 05:10:16,N,BAFFIN_ALL,       42.92
04/18/2022 05:10:16,N,BAIRDWND_ALL,       46.98
04/18/2022 05:10:16,N,BARROW_ALL,       46.46
04/18/2022 05:10:16,N,BASTEN_CC1,       44.76
04/18/2022 05:10:16,N,BASTEN_CCU,       44.76
04/18/2022 05:10:16,N,BATCAVE_RN,       45.15
04/18/2022 05:10:16,N,BBREEZE_1_2,       43.19
04/18/2022 05:10:16,N,BCATWD_WD_1,       46.91
04/18/2022 05:10:16,N,BCH_RN,       47.12
04/18/2022 05:10:16,N,BCK_RN,       42.32
04/18/2022 05:10:16,N,BIGSTAR_ALL,       44.14
04/18/2022 05:10:16,N,BLACKJAK_RN,       43.08
04/18/2022 05:10:16,N,BLSMT1_5_A_6,       46.85
04/18/2022 05:10:16,N,BLUEJAY_RN,       48.35
04/18/2022 05:10:16,N,BOOTLEG_UN1,       46.27
04/18/2022 05:10:16,N,BORDAS_345,       43.36
04/18/2022 05:10:16,N,BOSQUESW_CC1,       46.88
04/18/2022 05:10:16,N,BOSQUESW_CC2,       46.87
04/18/2022 05:10:16,N,BOSQ_BSQSU_5,       46.87
04/18/2022 05:10:16,N,BOSQ_BSQS_12,       46.87
04/18/2022 05:10:16,N,BOSQ_BSQS_34,       46.88
04/18/2022 05:10:16,N,BRANDON_RN,       46.74
04/18/2022 05:10:16,N,BRAUNIG_CC1,       44.14
04/18/2022 05:10:16,N,BRAUNIG_VHB1,       44.22
04/18/2022 05:10:16,N,BRAUNIG_VHB2,       44.22
04/18/2022 05:10:16,N,BRAUNIG_VHB3,       44.23
04/18/2022 05:10:16,N,BRAZ_WND_ALL,       46.66
04/18/2022 05:10:16,N,BRA_AVR1_CT2,       44.14
04/18/2022 05:10:16,N,BRA_AVR_CST1,       44.14
04/18/2022 05:10:16,N,BRHEIGHT_RN,       95.78
04/18/2022 05:10:16,N,BRIGHTSD_RN,       43.55
04/18/2022 05:10:16,N,BRISCOE_WIND,       46.81
04/18/2022 05:10:16,N,BRPANGLE_RN,       43.49
04/18/2022 05:10:16,N,BRPMAGNO_RN,      209.80
04/18/2022 05:10:16,N,BRP_BRAZ_RN,       43.77
04/18/2022 05:10:16,N,BRP_DIKN_RN,      167.37
04/18/2022 05:10:16,N,BRP_LOOP_RN,       43.17
04/18/2022 05:10:16,N,BRP_LOP1_RN,       43.33
04/18/2022 05:10:16,N,BRP_PBL1_RN,       44.40
04/18/2022 05:10:16,N,BRP_PBL2_RN,       44.40
04/18/2022 05:10:16,N,BRP_RN_UNIT1,       44.34
04/18/2022 05:10:16,N,BRP_SEMI_RN,     -151.88
04/18/2022 05:10:16,N,BRP_SWNY_RN,       43.99
04/18/2022 05:10:16,N,BRP_ZPT1_RN,       43.39
04/18/2022 05:10:16,N,BRP_ZPT2_RN,       43.39
04/18/2022 05:10:16,N,BRTSW_BCW1,       46.98
04/18/2022 05:10:16,N,BR_VHB6CT5_6,       44.22
04/18/2022 05:10:16,N,BR_VHB6CT7_8,       44.22
04/18/2022 05:10:16,N,BSS_U1,       44.27
04/18/2022 05:10:16,N,BTE_BTE_G1,       62.97
04/18/2022 05:10:16,N,BTE_BTE_G2,       62.97
04/18/2022 05:10:16,N,BTE_BTE_G3,       62.97
04/18/2022 05:10:16,N,BTE_BTE_G4,       62.97
04/18/2022 05:10:16,N,BTE_CC1,       62.97
04/18/2022 05:10:16,N,BTE_PUN1,       62.97
04/18/2022 05:10:16,N,BTE_PUN2,       62.97
04/18/2022 05:10:16,N,BUCHAN_ALL,       44.98
04/18/2022 05:10:16,N,BUCKTHRN_RN,       46.94
04/18/2022 05:10:16,N,BUFF_GAP_ALL,       46.56
04/18/2022 05:10:16,N,BULLCRK_1_2,       46.64
04/18/2022 05:10:16,N,BVE_CC1,       44.75
04/18/2022 05:10:16,N,BVE_UNIT1,       44.75
04/18/2022 05:10:16,N,BVE_UNIT2,       44.75
04/18/2022 05:10:16,N,BVE_UNIT3,       44.75
04/18/2022 05:10:16,N,BYRDR_ES_ALL,       43.99
04/18/2022 05:10:16,N,BYU_BYU_1,       73.14
04/18/2022 05:10:16,N,BYU_BYU_12,       73.14
04/18/2022 05:10:16,N,BYU_BYU_34,       73.14
04/18/2022 05:10:16,N,BYU_BYU_G8,       73.14
04/18/2022 05:10:16,N,BYU_CC1,       73.14
04/18/2022 05:10:16,N,BYU_PUN1,       73.14
04/18/2022 05:10:16,N,BYU_PUN2,       73.14
04/18/2022 05:10:16,N,BYU_PUN3,       73.14
04/18/2022 05:10:16,N,BYU_PUN4,       73.14
04/18/2022 05:10:16,N,B_DAVIS_3,       42.90
04/18/2022 05:10:16,N,B_DAVIS_4,       42.90
04/18/2022 05:10:16,N,B_DAVIS_CC1,       42.90
04/18/2022 05:10:16,N,B_D_B_DAVIG1,       42.90
04/18/2022 05:10:16,N,B_D_B_DAVIG2,       42.90
04/18/2022 05:10:16,N,CABEZON_ALL,       43.35
04/18/2022 05:10:16,N,CALAVER_JKS1,       44.06
04/18/2022 05:10:16,N,CALAVER_JKS2,       44.06
04/18/2022 05:10:16,N,CALAVER_JTD1,       44.23
04/18/2022 05:10:16,N,CALAVER_JTD2,       44.23
04/18/2022 05:10:16,N,CALAVER_OWS1,       44.23
04/18/2022 05:10:16,N,CALAVER_OWS2,       44.23
04/18/2022 05:10:16,N,CALHOUN_ALL,       42.36
04/18/2022 05:10:16,N,CALLAHA_WND1,       46.59
04/18/2022 05:10:16,N,CAL_CALGT1,       64.57
04/18/2022 05:10:16,N,CAL_CALSTG1,       64.57
04/18/2022 05:10:16,N,CAL_CC1,       64.57
04/18/2022 05:10:16,N,CAL_PUN1,       64.57
04/18/2022 05:10:16,N,CAL_PUN2,       64.57
04/18/2022 05:10:16,N,CAMWIND_RN,       43.19
04/18/2022 05:10:16,N,CAPRIDG4_CR4,       46.40
04/18/2022 05:10:16,N,CAPRIDGE_ALL,       46.40
04/18/2022 05:10:16,N,CARBN_BSP_1,       46.55
04/18/2022 05:10:16,N,CASL_GAP_UN1,       46.29
04/18/2022 05:10:16,N,CBECII_1,       40.03
04/18/2022 05:10:16,N,CBECII_2,       40.03
04/18/2022 05:10:16,N,CBECII_89,       40.03
04/18/2022 05:10:16,N,CBECII_CC3,       40.03
04/18/2022 05:10:16,N,CBECII_CT7,       40.03
04/18/2022 05:10:16,N,CBEC_ALL,       42.67
04/18/2022 05:10:16,N,CBEC_CC1,       42.67
04/18/2022 05:10:16,N,CBEC_CC2,       42.67
04/18/2022 05:10:16,N,CBY4_ALL,       63.77
04/18/2022 05:10:16,N,CBY4_CC1,       63.77
04/18/2022 05:10:16,N,CBY_CBY_G1,       64.33
04/18/2022 05:10:16,N,CBY_CBY_G2,       64.29
04/18/2022 05:10:16,N,CCEC_CC1,       42.89
04/18/2022 05:10:16,N,CCEC_GT1,       42.89
04/18/2022 05:10:16,N,CCEC_GT2,       42.89
04/18/2022 05:10:16,N,CCEC_PUN1,       42.89
04/18/2022 05:10:16,N,CCEC_PUN2,       42.89
04/18/2022 05:10:16,N,CCEC_ST1,       42.89
04/18/2022 05:10:16,N,CEDROHI_CHW1,       43.39
04/18/2022 05:10:16,N,CFLATS_UNIT,       45.85
04/18/2022 05:10:16,N,CHALUP_ALL,       43.19
04/18/2022 05:10:16,N,CHAMON_UN1,       59.66
04/18/2022 05:10:16,N,CHAMON_UN2,       59.66
04/18/2022 05:10:16,N,CHEDPW_GT2,       57.03
04/18/2022 05:10:16,N,CHE_CC1,       57.48
04/18/2022 05:10:16,N,CHE_LYD,       58.11
04/18/2022 05:10:16,N,CHE_LYD2,       58.11
04/18/2022 05:10:16,N,CHE_PUN1,       58.11
04/18/2022 05:10:16,N,CHE_PUN2,       58.11
04/18/2022 05:10:16,N,CHISMGRD_RN,       47.04
04/18/2022 05:10:16,N,CITYVICT_ALL,       43.15
04/18/2022 05:10:16,N,CN_BRKS_UNT1,       46.80
04/18/2022 05:10:16,N,COL_COLETOG1,       43.33
04/18/2022 05:10:16,N,CONIGLIO_RN,       47.12
04/18/2022 05:10:16,N,CORAZON_RN,       43.45
04/18/2022 05:10:16,N,COTPLNS_RN,       46.79
04/18/2022 05:10:16,N,COTTON_PAP2,       42.80
04/18/2022 05:10:16,N,CPSES_UNIT1,       47.02
04/18/2022 05:10:16,N,CPSES_UNIT2,       47.02
04/18/2022 05:10:16,N,CRANELL_ALL,       43.08
04/18/2022 05:10:16,N,CROSSETT_ALL,       46.29
04/18/2022 05:10:16,N,CSC_CSECG1_2,       46.67
04/18/2022 05:10:16,N,CVC_CC1,       56.92
04/18/2022 05:10:16,N,CVC_CVCG1_5,       56.92
04/18/2022 05:10:16,N,CVC_CVC_G2,       56.92
04/18/2022 05:10:16,N,CVC_CVC_G3,       56.92
04/18/2022 05:10:16,N,DANSBY_ALL,       48.14
04/18/2022 05:10:16,N,DC2SES_ALL,       47.02
04/18/2022 05:10:16,N,DC_E,       47.13
04/18/2022 05:10:16,N,DC_L,       43.46
04/18/2022 05:10:16,N,DC_N,       46.86
04/18/2022 05:10:16,N,DC_R,       43.22
04/18/2022 05:10:16,N,DC_S,       44.48
04/18/2022 05:10:16,N,DDPEC_CC1,       72.21
04/18/2022 05:10:16,N,DDPEC_GT1,       72.21
04/18/2022 05:10:16,N,DDPEC_GT2,       72.21
04/18/2022 05:10:16,N,DDPEC_GT3,       72.21
04/18/2022 05:10:16,N,DDPEC_GT4,       72.21
04/18/2022 05:10:16,N,DDPEC_GT6,       72.21
04/18/2022 05:10:16,N,DDPEC_ST1,       72.21
04/18/2022 05:10:16,N,DECKER_DPG1,       44.94
04/18/2022 05:10:16,N,DECKER_DPG2,       44.94
04/18/2022 05:10:16,N,DECKER_GT,       44.96
04/18/2022 05:10:16,N,DENISON_G1_2,       47.12
04/18/2022 05:10:16,N,DERMOTT_ALL,       46.74
04/18/2022 05:10:16,N,DIB_CC1,       67.17
04/18/2022 05:10:16,N,DIB_DIB_G1,       67.17
